*tech,region,year,sc_point_gid,capacity
upv_4,p9,2011,48283,0.5
upv_4,p10,2011,49425,0.5
upv_4,p10,2011,49426,0.5
upv_4,p34,2011,51043,1.0
upv_4,p34,2011,52183,6.7
upv_5,p10,2011,53993,0.3
upv_5,p10,2011,54375,0.3
upv_5,p10,2011,54376,0.3
upv_5,p10,2011,54389,10.0
upv_5,p10,2011,54758,0.3
upv_2,p97,2011,55792,0.5
upv_3,p97,2011,56172,0.5
upv_5,p10,2011,56279,0.5
upv_5,p10,2011,56640,0.4
upv_5,p10,2011,56660,0.5
upv_5,p10,2011,57019,0.4
upv_4,p10,2011,57779,0.8
upv_3,p98,2011,58099,1.0
upv_5,p10,2011,58179,0.9
upv_5,p10,2011,60077,0.9
upv_5,p28,2011,60492,3.0
upv_5,p10,2011,61216,0.9
upv_5,p10,2011,61600,0.5
upv_5,p10,2011,61973,0.9
upv_3,p98,2011,62271,1.2
upv_4,p11,2011,62731,0.5
upv_4,p11,2011,62733,0.5
upv_4,p11,2011,62734,0.5
upv_5,p10,2011,63120,0.9
upv_5,p29,2011,63175,3.7
upv_5,p10,2011,63512,21.0
upv_5,p11,2011,63880,0.9
upv_5,p28,2011,65432,0.1
upv_5,p28,2011,65433,0.4
upv_5,p28,2011,65812,0.1
upv_5,p30,2011,70379,3.0
upv_4,p101,2011,89992,25.0
upv_2,p1,2012,9166,0.5
upv_1,p80,2012,36731,9.0
upv_2,p122,2012,37579,3.0
upv_4,p9,2012,38386,1.0
upv_1,p122,2012,38715,0.9
upv_4,p9,2012,39153,0.9
upv_4,p9,2012,39908,1.1
upv_4,p9,2012,40291,2.0
upv_4,p9,2012,40292,1.0
upv_4,p9,2012,40298,3.0
upv_2,p126,2012,40622,2.3
upv_4,p9,2012,40670,0.9
upv_4,p9,2012,41059,1.0
upv_4,p9,2012,41430,0.9
upv_4,p9,2012,41439,1.0
upv_2,p126,2012,41762,2.2
upv_4,p9,2012,41818,1.0
upv_4,p33,2012,43075,1.5
upv_4,p9,2012,43337,0.9
upv_3,p33,2012,43432,0.4
upv_4,p9,2012,43717,0.4
upv_4,p33,2012,43834,1.9
upv_3,p33,2012,44191,0.9
upv_4,p9,2012,45619,1.0
upv_4,p9,2012,47519,1.0
upv_4,p9,2012,47902,0.5
upv_4,p34,2012,48012,1.5
upv_4,p9,2012,48283,0.5
upv_4,p10,2012,49425,0.5
upv_4,p10,2012,49426,0.5
upv_4,p34,2012,51043,1.0
upv_4,p34,2012,52183,6.7
upv_5,p10,2012,53993,0.3
upv_5,p10,2012,54375,0.3
upv_5,p10,2012,54376,0.3
upv_5,p10,2012,54389,10.0
upv_5,p10,2012,54758,0.3
upv_2,p97,2012,55792,0.5
upv_3,p97,2012,56172,0.5
upv_5,p10,2012,56279,0.5
upv_5,p10,2012,56640,0.4
upv_5,p10,2012,56660,0.5
upv_5,p10,2012,57019,0.4
upv_4,p10,2012,57779,0.8
upv_3,p98,2012,58099,1.0
upv_5,p10,2012,58179,0.9
upv_5,p10,2012,60077,0.9
upv_5,p28,2012,60492,3.0
upv_5,p10,2012,61216,0.9
upv_5,p10,2012,61973,0.9
upv_3,p98,2012,62271,1.2
upv_5,p10,2012,63120,0.9
upv_5,p29,2012,63175,3.7
upv_5,p10,2012,63512,21.0
upv_5,p11,2012,63880,0.9
upv_5,p28,2012,65432,0.1
upv_5,p28,2012,65433,0.4
upv_5,p28,2012,65812,0.1
upv_5,p30,2012,70379,3.0
upv_4,p101,2012,89992,25.0
upv_2,p1,2013,9166,0.5
upv_1,p80,2013,36731,9.0
upv_2,p122,2013,37579,3.0
upv_4,p9,2013,38386,1.0
upv_1,p122,2013,38715,0.9
upv_4,p9,2013,39153,0.9
upv_4,p9,2013,39908,1.1
upv_4,p9,2013,40291,2.0
upv_4,p9,2013,40292,1.0
upv_4,p9,2013,40298,3.0
upv_2,p126,2013,40622,2.3
upv_4,p9,2013,40670,0.9
upv_4,p9,2013,41059,1.0
upv_4,p9,2013,41430,0.9
upv_4,p9,2013,41439,1.0
upv_2,p126,2013,41762,2.2
upv_4,p9,2013,41818,1.0
upv_4,p33,2013,43075,1.5
upv_4,p9,2013,43337,0.9
upv_3,p33,2013,43432,0.4
upv_4,p9,2013,43717,0.4
upv_4,p33,2013,43834,1.9
upv_3,p33,2013,44191,0.9
upv_4,p9,2013,45619,1.0
upv_4,p9,2013,47519,1.0
upv_4,p9,2013,47902,0.5
upv_4,p34,2013,48012,1.5
upv_4,p9,2013,48283,0.5
upv_4,p10,2013,49425,0.5
upv_4,p10,2013,49426,0.5
upv_4,p34,2013,51043,1.0
upv_4,p34,2013,52183,6.7
upv_5,p10,2013,53993,0.3
upv_5,p10,2013,54375,0.3
upv_5,p10,2013,54376,0.3
upv_5,p10,2013,54389,10.0
upv_5,p10,2013,54758,0.3
upv_2,p97,2013,55792,0.5
upv_3,p97,2013,56172,0.5
upv_5,p10,2013,56279,0.5
upv_5,p10,2013,56640,0.4
upv_5,p10,2013,56660,0.5
upv_5,p10,2013,57019,0.4
upv_4,p10,2013,57779,0.8
upv_3,p98,2013,58099,1.0
upv_5,p10,2013,58179,0.9
upv_5,p10,2013,60077,0.9
upv_5,p28,2013,60492,3.0
upv_5,p10,2013,61216,0.9
upv_5,p10,2013,61973,0.9
upv_3,p98,2013,62271,1.2
upv_5,p10,2013,63120,0.9
upv_5,p29,2013,63175,3.7
upv_5,p10,2013,63512,21.0
upv_5,p11,2013,63880,0.9
upv_5,p28,2013,65432,0.1
upv_5,p28,2013,65433,0.4
upv_5,p28,2013,65812,0.1
upv_5,p30,2013,70379,3.0
upv_4,p101,2013,89992,25.0
upv_2,p1,2014,9166,0.5
upv_1,p80,2014,36731,9.0
upv_2,p122,2014,37579,3.0
upv_4,p9,2014,38386,1.0
upv_1,p122,2014,38715,0.9
upv_4,p9,2014,39153,0.9
upv_4,p9,2014,39908,1.1
upv_4,p9,2014,40291,2.0
upv_4,p9,2014,40292,1.0
upv_4,p9,2014,40298,3.0
upv_2,p126,2014,40622,2.3
upv_4,p9,2014,40670,0.9
upv_4,p9,2014,41059,1.0
upv_4,p9,2014,41430,0.9
upv_2,p126,2014,41762,2.2
upv_4,p33,2014,43075,1.5
upv_4,p9,2014,43337,0.9
upv_3,p33,2014,43432,0.4
upv_4,p9,2014,43717,0.4
upv_4,p33,2014,43834,1.9
upv_3,p33,2014,44191,0.9
upv_4,p9,2014,45619,1.0
upv_4,p9,2014,47519,1.0
upv_4,p9,2014,47902,0.5
upv_4,p34,2014,48012,1.5
upv_4,p9,2014,48283,0.5
upv_4,p10,2014,49425,0.5
upv_4,p10,2014,49426,0.5
upv_4,p34,2014,51043,1.0
upv_4,p34,2014,52183,6.7
upv_5,p10,2014,53993,0.3
upv_5,p10,2014,54375,0.3
upv_5,p10,2014,54376,0.3
upv_5,p10,2014,54389,10.0
upv_5,p10,2014,54758,0.3
upv_2,p97,2014,55792,0.5
upv_3,p97,2014,56172,0.5
upv_5,p10,2014,56279,0.5
upv_5,p10,2014,56640,0.4
upv_5,p10,2014,56660,0.5
upv_5,p10,2014,57019,0.4
upv_4,p10,2014,57779,0.8
upv_3,p98,2014,58099,1.0
upv_5,p10,2014,58179,0.9
upv_5,p10,2014,60077,0.9
upv_5,p28,2014,60492,3.0
upv_5,p10,2014,61216,0.9
upv_5,p10,2014,61973,0.9
upv_3,p98,2014,62271,1.2
upv_5,p10,2014,63120,0.9
upv_5,p29,2014,63175,3.7
upv_5,p10,2014,63512,21.0
upv_5,p11,2014,63880,0.9
upv_5,p28,2014,65432,0.1
upv_5,p28,2014,65433,0.4
upv_5,p28,2014,65812,0.1
upv_5,p30,2014,70379,3.0
upv_4,p101,2014,89992,25.0
upv_2,p1,2015,9166,0.5
upv_1,p80,2015,36731,9.0
upv_2,p122,2015,37579,3.0
upv_4,p9,2015,38386,1.0
upv_1,p122,2015,38715,0.9
upv_4,p9,2015,39153,0.9
upv_4,p9,2015,39908,1.1
upv_4,p9,2015,40291,2.0
upv_4,p9,2015,40292,1.0
upv_4,p9,2015,40298,3.0
upv_2,p126,2015,40622,2.3
upv_4,p9,2015,40670,0.9
upv_4,p9,2015,41059,1.0
upv_4,p9,2015,41430,0.9
upv_2,p126,2015,41762,2.2
upv_4,p33,2015,43075,1.5
upv_4,p9,2015,43337,0.9
upv_3,p33,2015,43432,0.4
upv_4,p9,2015,43717,0.4
upv_4,p33,2015,43834,1.9
upv_3,p33,2015,44191,0.9
upv_4,p9,2015,45619,1.0
upv_4,p9,2015,47519,1.0
upv_4,p9,2015,47902,0.5
upv_4,p34,2015,48012,1.5
upv_4,p9,2015,48283,0.5
upv_4,p10,2015,49425,0.5
upv_4,p10,2015,49426,0.5
upv_4,p34,2015,51043,1.0
upv_4,p34,2015,52183,6.7
upv_5,p10,2015,53993,0.3
upv_5,p10,2015,54375,0.3
upv_5,p10,2015,54376,0.3
upv_5,p10,2015,54389,10.0
upv_5,p10,2015,54758,0.3
upv_2,p97,2015,55792,0.5
upv_3,p97,2015,56172,0.5
upv_5,p10,2015,56279,0.5
upv_5,p10,2015,56640,0.4
upv_5,p10,2015,56660,0.5
upv_5,p10,2015,57019,0.4
upv_4,p10,2015,57779,0.8
upv_3,p98,2015,58099,1.0
upv_5,p10,2015,58179,0.9
upv_5,p10,2015,60077,0.9
upv_5,p28,2015,60492,3.0
upv_5,p10,2015,61216,0.9
upv_5,p10,2015,61973,0.9
upv_3,p98,2015,62271,1.2
upv_5,p10,2015,63120,0.9
upv_5,p29,2015,63175,3.7
upv_5,p10,2015,63512,21.0
upv_5,p11,2015,63880,0.9
upv_5,p28,2015,65432,0.1
upv_5,p28,2015,65433,0.4
upv_5,p28,2015,65812,0.1
upv_5,p30,2015,70379,3.0
upv_4,p101,2015,89992,25.0
upv_2,p1,2016,9166,0.5
upv_1,p80,2016,36731,9.0
upv_2,p122,2016,37579,3.0
upv_4,p9,2016,38386,1.0
upv_1,p122,2016,38715,0.9
upv_4,p9,2016,39153,0.9
upv_4,p9,2016,39908,1.1
upv_4,p9,2016,40291,2.0
upv_4,p9,2016,40292,1.0
upv_4,p9,2016,40298,3.0
upv_2,p126,2016,40622,2.3
upv_4,p9,2016,40670,0.9
upv_4,p9,2016,41059,1.0
upv_4,p9,2016,41430,0.9
upv_2,p126,2016,41762,2.2
upv_4,p33,2016,43075,1.5
upv_4,p9,2016,43337,0.9
upv_3,p33,2016,43432,0.4
upv_4,p9,2016,43717,0.4
upv_4,p33,2016,43834,1.9
upv_3,p33,2016,44191,0.9
upv_4,p9,2016,45619,1.0
upv_4,p9,2016,47519,1.0
upv_4,p9,2016,47902,0.5
upv_4,p34,2016,48012,1.5
upv_4,p9,2016,48283,0.5
upv_4,p10,2016,49425,0.5
upv_4,p10,2016,49426,0.5
upv_4,p34,2016,51043,1.0
upv_4,p34,2016,52183,6.7
upv_5,p10,2016,53993,0.3
upv_5,p10,2016,54375,0.3
upv_5,p10,2016,54376,0.3
upv_5,p10,2016,54389,10.0
upv_5,p10,2016,54758,0.3
upv_2,p97,2016,55792,0.5
upv_3,p97,2016,56172,0.5
upv_5,p10,2016,56279,0.5
upv_5,p10,2016,56640,0.4
upv_5,p10,2016,56660,0.5
upv_5,p10,2016,57019,0.4
upv_4,p10,2016,57779,0.8
upv_3,p98,2016,58099,1.0
upv_5,p10,2016,58179,0.9
upv_5,p10,2016,60077,0.9
upv_5,p28,2016,60492,3.0
upv_5,p10,2016,61216,0.9
upv_5,p10,2016,61973,0.9
upv_3,p98,2016,62271,1.2
upv_5,p10,2016,63120,0.9
upv_5,p29,2016,63175,3.7
upv_5,p10,2016,63512,21.0
upv_5,p11,2016,63880,0.9
upv_5,p30,2016,70379,3.0
upv_4,p101,2016,89992,25.0
upv_2,p1,2017,9166,0.5
upv_1,p80,2017,36731,9.0
upv_2,p122,2017,37579,3.0
upv_4,p9,2017,38386,1.0
upv_1,p122,2017,38715,0.9
upv_4,p9,2017,39153,0.9
upv_4,p9,2017,39908,1.1
upv_4,p9,2017,40291,2.0
upv_4,p9,2017,40292,1.0
upv_4,p9,2017,40298,3.0
upv_2,p126,2017,40622,2.3
upv_4,p9,2017,40670,0.9
upv_4,p9,2017,41059,1.0
upv_4,p9,2017,41430,0.9
upv_2,p126,2017,41762,2.2
upv_4,p33,2017,43075,1.5
upv_4,p9,2017,43337,0.9
upv_3,p33,2017,43432,0.4
upv_4,p9,2017,43717,0.4
upv_4,p33,2017,43834,1.9
upv_3,p33,2017,44191,0.9
upv_4,p9,2017,45619,1.0
upv_4,p9,2017,47519,1.0
upv_4,p9,2017,47902,0.5
upv_4,p34,2017,48012,1.5
upv_4,p9,2017,48283,0.5
upv_4,p10,2017,49425,0.5
upv_4,p10,2017,49426,0.5
upv_4,p34,2017,51043,1.0
upv_4,p34,2017,52183,6.7
upv_5,p10,2017,53993,0.3
upv_5,p10,2017,54375,0.3
upv_5,p10,2017,54376,0.3
upv_5,p10,2017,54389,10.0
upv_5,p10,2017,54758,0.3
upv_2,p97,2017,55792,0.5
upv_3,p97,2017,56172,0.5
upv_5,p10,2017,56279,0.5
upv_5,p10,2017,56640,0.4
upv_5,p10,2017,56660,0.5
upv_5,p10,2017,57019,0.4
upv_4,p10,2017,57779,0.8
upv_3,p98,2017,58099,1.0
upv_5,p10,2017,58179,0.9
upv_5,p10,2017,60077,0.9
upv_5,p28,2017,60492,3.0
upv_5,p10,2017,61216,0.9
upv_5,p10,2017,61973,0.9
upv_3,p98,2017,62271,1.2
upv_5,p10,2017,63120,0.9
upv_5,p29,2017,63175,3.7
upv_5,p10,2017,63512,21.0
upv_5,p11,2017,63880,0.9
upv_5,p30,2017,70379,3.0
upv_4,p101,2017,89992,25.0
upv_2,p1,2018,9166,0.5
upv_1,p80,2018,36731,9.0
upv_2,p122,2018,37579,3.0
upv_4,p9,2018,38386,1.0
upv_1,p122,2018,38715,0.9
upv_4,p9,2018,39153,0.9
upv_4,p9,2018,39908,1.1
upv_4,p9,2018,40291,2.0
upv_4,p9,2018,40292,1.0
upv_4,p9,2018,40298,3.0
upv_2,p126,2018,40622,2.3
upv_4,p9,2018,40670,0.9
upv_4,p9,2018,41059,1.0
upv_4,p9,2018,41430,0.9
upv_2,p126,2018,41762,2.2
upv_4,p33,2018,43075,1.5
upv_4,p9,2018,43337,0.9
upv_3,p33,2018,43432,0.4
upv_4,p9,2018,43717,0.4
upv_4,p33,2018,43834,1.9
upv_3,p33,2018,44191,0.9
upv_4,p9,2018,45619,1.0
upv_4,p9,2018,47519,1.0
upv_4,p9,2018,47902,0.5
upv_4,p34,2018,48012,1.5
upv_4,p9,2018,48283,0.5
upv_4,p10,2018,49425,0.5
upv_4,p10,2018,49426,0.5
upv_4,p34,2018,51043,1.0
upv_4,p34,2018,52183,6.7
upv_5,p10,2018,53993,0.3
upv_5,p10,2018,54375,0.3
upv_5,p10,2018,54376,0.3
upv_5,p10,2018,54389,10.0
upv_5,p10,2018,54758,0.3
upv_2,p97,2018,55792,0.5
upv_3,p97,2018,56172,0.5
upv_5,p10,2018,56279,0.5
upv_5,p10,2018,56640,0.4
upv_5,p10,2018,56660,0.5
upv_5,p10,2018,57019,0.4
upv_4,p10,2018,57779,0.8
upv_3,p98,2018,58099,1.0
upv_5,p10,2018,58179,0.9
upv_5,p10,2018,60077,0.9
upv_5,p28,2018,60492,3.0
upv_5,p10,2018,61216,0.9
upv_5,p10,2018,61973,0.9
upv_3,p98,2018,62271,1.2
upv_5,p10,2018,63120,0.9
upv_5,p29,2018,63175,3.7
upv_5,p10,2018,63512,21.0
upv_5,p11,2018,63880,0.9
upv_5,p30,2018,70379,3.0
upv_4,p101,2018,89992,25.0
upv_2,p1,2019,9166,0.5
upv_1,p80,2019,36731,9.0
upv_2,p122,2019,37579,3.0
upv_4,p9,2019,38386,1.0
upv_1,p122,2019,38715,0.9
upv_4,p9,2019,39153,0.9
upv_4,p9,2019,39908,1.1
upv_4,p9,2019,40291,2.0
upv_4,p9,2019,40292,1.0
upv_4,p9,2019,40298,3.0
upv_2,p126,2019,40622,2.3
upv_4,p9,2019,40670,0.9
upv_4,p9,2019,41059,1.0
upv_4,p9,2019,41430,0.9
upv_2,p126,2019,41762,2.2
upv_4,p33,2019,43075,1.5
upv_4,p9,2019,43337,0.9
upv_3,p33,2019,43432,0.4
upv_4,p9,2019,43717,0.4
upv_4,p33,2019,43834,1.9
upv_3,p33,2019,44191,0.9
upv_4,p9,2019,45619,1.0
upv_4,p9,2019,47519,1.0
upv_4,p9,2019,47902,0.5
upv_4,p34,2019,48012,1.5
upv_4,p9,2019,48283,0.5
upv_4,p10,2019,49425,0.5
upv_4,p10,2019,49426,0.5
upv_4,p34,2019,51043,1.0
upv_4,p34,2019,52183,6.7
upv_5,p10,2019,53993,0.3
upv_5,p10,2019,54375,0.3
upv_5,p10,2019,54376,0.3
upv_5,p10,2019,54389,10.0
upv_5,p10,2019,54758,0.3
upv_2,p97,2019,55792,0.5
upv_3,p97,2019,56172,0.5
upv_5,p10,2019,56279,0.5
upv_5,p10,2019,56640,0.4
upv_5,p10,2019,56660,0.5
upv_5,p10,2019,57019,0.4
upv_4,p10,2019,57779,0.8
upv_3,p98,2019,58099,1.0
upv_5,p10,2019,58179,0.9
upv_5,p10,2019,60077,0.9
upv_5,p28,2019,60492,3.0
upv_5,p10,2019,61216,0.9
upv_5,p10,2019,61973,0.9
upv_3,p98,2019,62271,1.2
upv_5,p10,2019,63120,0.9
upv_5,p29,2019,63175,3.7
upv_5,p10,2019,63512,21.0
upv_5,p11,2019,63880,0.9
upv_5,p30,2019,70379,3.0
upv_4,p101,2019,89992,25.0
upv_2,p1,2020,9166,0.5
upv_1,p80,2020,36731,9.0
upv_2,p122,2020,37579,3.0
upv_4,p9,2020,38386,1.0
upv_1,p122,2020,38715,0.9
upv_4,p9,2020,39153,0.9
upv_4,p9,2020,39908,1.1
upv_4,p9,2020,40291,2.0
upv_4,p9,2020,40292,1.0
upv_4,p9,2020,40298,3.0
upv_2,p126,2020,40622,2.3
upv_4,p9,2020,40670,0.9
upv_4,p9,2020,41059,1.0
upv_4,p9,2020,41430,0.9
upv_2,p126,2020,41762,2.2
upv_4,p33,2020,43075,1.5
upv_4,p9,2020,43337,0.9
upv_3,p33,2020,43432,0.4
upv_4,p9,2020,43717,0.4
upv_4,p33,2020,43834,1.9
upv_3,p33,2020,44191,0.9
upv_4,p9,2020,45619,1.0
upv_4,p9,2020,47519,1.0
upv_4,p9,2020,47902,0.5
upv_4,p34,2020,48012,1.5
upv_4,p9,2020,48283,0.5
upv_4,p10,2020,49425,0.5
upv_4,p10,2020,49426,0.5
upv_4,p34,2020,51043,1.0
upv_4,p34,2020,52183,6.7
upv_5,p10,2020,53993,0.3
upv_5,p10,2020,54375,0.3
upv_5,p10,2020,54376,0.3
upv_5,p10,2020,54389,10.0
upv_5,p10,2020,54758,0.3
upv_2,p97,2020,55792,0.5
upv_3,p97,2020,56172,0.5
upv_5,p10,2020,56279,0.5
upv_5,p10,2020,56640,0.4
upv_5,p10,2020,56660,0.5
upv_5,p10,2020,57019,0.4
upv_4,p10,2020,57779,0.8
upv_3,p98,2020,58099,1.0
upv_5,p10,2020,58179,0.9
upv_5,p10,2020,60077,0.9
upv_5,p28,2020,60492,3.0
upv_5,p10,2020,61216,0.9
upv_5,p10,2020,61973,0.9
upv_3,p98,2020,62271,1.2
upv_5,p10,2020,63120,0.9
upv_5,p29,2020,63175,3.7
upv_5,p10,2020,63512,21.0
upv_5,p11,2020,63880,0.9
upv_5,p30,2020,70379,3.0
upv_4,p101,2020,89992,25.0
upv_2,p1,2021,9166,0.5
upv_1,p80,2021,36731,9.0
upv_2,p122,2021,37579,3.0
upv_4,p9,2021,38386,1.0
upv_1,p122,2021,38715,0.9
upv_4,p9,2021,39153,0.9
upv_4,p9,2021,39908,1.1
upv_4,p9,2021,40291,2.0
upv_4,p9,2021,40292,1.0
upv_4,p9,2021,40298,3.0
upv_2,p126,2021,40622,2.3
upv_4,p9,2021,40670,0.9
upv_4,p9,2021,41059,1.0
upv_4,p9,2021,41430,0.9
upv_2,p126,2021,41762,2.2
upv_4,p33,2021,43075,1.5
upv_4,p9,2021,43337,0.9
upv_3,p33,2021,43432,0.4
upv_4,p9,2021,43717,0.4
upv_4,p33,2021,43834,1.9
upv_3,p33,2021,44191,0.9
upv_4,p9,2021,45619,1.0
upv_4,p9,2021,47519,1.0
upv_4,p9,2021,47902,0.5
upv_4,p34,2021,48012,1.5
upv_4,p9,2021,48283,0.5
upv_4,p10,2021,49425,0.5
upv_4,p10,2021,49426,0.5
upv_4,p34,2021,51043,1.0
upv_4,p34,2021,52183,6.7
upv_5,p10,2021,53993,0.3
upv_5,p10,2021,54375,0.3
upv_5,p10,2021,54376,0.3
upv_5,p10,2021,54389,10.0
upv_5,p10,2021,54758,0.3
upv_2,p97,2021,55792,0.5
upv_3,p97,2021,56172,0.5
upv_5,p10,2021,56279,0.5
upv_5,p10,2021,56640,0.4
upv_5,p10,2021,56660,0.5
upv_5,p10,2021,57019,0.4
upv_4,p10,2021,57779,0.8
upv_3,p98,2021,58099,1.0
upv_5,p10,2021,58179,0.9
upv_5,p10,2021,60077,0.9
upv_5,p28,2021,60492,3.0
upv_5,p10,2021,61216,0.9
upv_5,p10,2021,61973,0.9
upv_3,p98,2021,62271,1.2
upv_5,p10,2021,63120,0.9
upv_5,p29,2021,63175,3.7
upv_5,p10,2021,63512,21.0
upv_5,p11,2021,63880,0.9
upv_5,p30,2021,70379,3.0
upv_4,p101,2021,89992,25.0
upv_2,p1,2022,9166,0.5
upv_1,p80,2022,36731,9.0
upv_2,p122,2022,37579,3.0
upv_4,p9,2022,38386,1.0
upv_1,p122,2022,38715,0.9
upv_4,p9,2022,39153,0.9
upv_4,p9,2022,39908,1.1
upv_4,p9,2022,40291,2.0
upv_4,p9,2022,40292,1.0
upv_4,p9,2022,40298,3.0
upv_2,p126,2022,40622,2.3
upv_4,p9,2022,40670,0.9
upv_4,p9,2022,41059,1.0
upv_4,p9,2022,41430,0.9
upv_2,p126,2022,41762,2.2
upv_4,p33,2022,43075,1.5
upv_4,p9,2022,43337,0.9
upv_3,p33,2022,43432,0.4
upv_4,p9,2022,43717,0.4
upv_4,p33,2022,43834,1.9
upv_3,p33,2022,44191,0.9
upv_4,p9,2022,45619,1.0
upv_4,p9,2022,47519,1.0
upv_4,p9,2022,47902,0.5
upv_4,p34,2022,48012,1.5
upv_4,p9,2022,48283,0.5
upv_4,p10,2022,49425,0.5
upv_4,p10,2022,49426,0.5
upv_4,p34,2022,51043,1.0
upv_4,p34,2022,52183,6.7
upv_5,p10,2022,53993,0.3
upv_5,p10,2022,54375,0.3
upv_5,p10,2022,54376,0.3
upv_5,p10,2022,54389,10.0
upv_5,p10,2022,54758,0.3
upv_2,p97,2022,55792,0.5
upv_3,p97,2022,56172,0.5
upv_5,p10,2022,56279,0.5
upv_5,p10,2022,56640,0.4
upv_5,p10,2022,56660,0.5
upv_5,p10,2022,57019,0.4
upv_4,p10,2022,57779,0.8
upv_3,p98,2022,58099,1.0
upv_5,p10,2022,58179,0.9
upv_5,p10,2022,60077,0.9
upv_5,p28,2022,60492,3.0
upv_5,p10,2022,61216,0.9
upv_5,p10,2022,61973,0.9
upv_3,p98,2022,62271,1.2
upv_5,p10,2022,63120,0.9
upv_5,p29,2022,63175,3.7
upv_5,p10,2022,63512,21.0
upv_5,p11,2022,63880,0.9
upv_5,p30,2022,70379,3.0
upv_4,p101,2022,89992,25.0
upv_2,p1,2023,9166,0.5
upv_1,p80,2023,36731,9.0
upv_2,p122,2023,37579,3.0
upv_4,p9,2023,38386,1.0
upv_1,p122,2023,38715,0.9
upv_4,p9,2023,39153,0.9
upv_4,p9,2023,39908,1.1
upv_4,p9,2023,40291,2.0
upv_4,p9,2023,40292,1.0
upv_4,p9,2023,40298,3.0
upv_2,p126,2023,40622,2.3
upv_4,p9,2023,40670,0.9
upv_4,p9,2023,41059,1.0
upv_4,p9,2023,41430,0.9
upv_2,p126,2023,41762,2.2
upv_4,p33,2023,43075,1.5
upv_4,p9,2023,43337,0.9
upv_3,p33,2023,43432,0.4
upv_4,p9,2023,43717,0.4
upv_4,p33,2023,43834,1.9
upv_3,p33,2023,44191,0.9
upv_4,p9,2023,45619,1.0
upv_4,p9,2023,47519,1.0
upv_4,p9,2023,47902,0.5
upv_4,p34,2023,48012,1.5
upv_4,p9,2023,48283,0.5
