r,rs,i,h,value
Andhra_Pradesh,3,ONSWIND,H21,0.3133275
Andhra_Pradesh,3,ONSWIND,H16,0.166457509157509
Andhra_Pradesh,3,ONSWIND,H19,0.284556776556777
Andhra_Pradesh,3,ONSWIND,H4,0.035885483870968
Andhra_Pradesh,3,ONSWIND,H6,0.2382875
Andhra_Pradesh,3,ONSWIND,H3,0.041688172043011
Andhra_Pradesh,3,ONSWIND,H1,0.100555069124424
Andhra_Pradesh,3,ONSWIND,H7,0.175415
Andhra_Pradesh,3,ONSWIND,H2,0.071722043010753
Andhra_Pradesh,3,ONSWIND,H5,0.049972043010753
Andhra_Pradesh,4,UPV,H32,0.556107786885246
Andhra_Pradesh,4,UPV,H34,2.35294117647059E-05
Andhra_Pradesh,4,UPV,H31,0.273736475409836
Andhra_Pradesh,4,UPV,H29,0
Andhra_Pradesh,4,UPV,H35,0
Andhra_Pradesh,4,UPV,H30,0
Andhra_Pradesh,4,UPV,H33,0.236355191256831
Andhra_Pradesh,4,UPV,H25,0.465070923913043
Andhra_Pradesh,4,UPV,H27,0.008692705167173
Andhra_Pradesh,4,UPV,H24,0.226178260869565
Andhra_Pradesh,4,UPV,H22,0
Andhra_Pradesh,4,UPV,H28,0.0046525
Andhra_Pradesh,4,UPV,H23,0
Andhra_Pradesh,4,UPV,H26,0.235581090909091
Andhra_Pradesh,4,UPV,H11,0.623890254237288
Andhra_Pradesh,4,UPV,H13,0.006770408163265
Andhra_Pradesh,4,UPV,H10,0.247287288135593
Andhra_Pradesh,4,UPV,H8,0
Andhra_Pradesh,4,UPV,H14,0
Andhra_Pradesh,4,UPV,H9,0
Andhra_Pradesh,4,UPV,H12,0.346388700564972
Andhra_Pradesh,4,UPV,H18,0.52207978021978
Andhra_Pradesh,4,UPV,H20,0
Andhra_Pradesh,4,UPV,H17,0.206034725274725
Andhra_Pradesh,4,UPV,H15,0
Andhra_Pradesh,4,UPV,H21,0
Andhra_Pradesh,4,UPV,H16,0
Andhra_Pradesh,4,UPV,H19,0.154564468864469
Andhra_Pradesh,4,UPV,H4,0.568235483870967
Andhra_Pradesh,4,UPV,H6,2.98076923076923E-05
Andhra_Pradesh,4,UPV,H3,0.289720967741936
Andhra_Pradesh,4,UPV,H1,0
Andhra_Pradesh,4,UPV,H7,0
Andhra_Pradesh,4,UPV,H2,4.13978494623656E-05
Andhra_Pradesh,4,UPV,H5,0.280032795698925
Andhra_Pradesh,4,ONSWIND,H32,0.126276229508197
Andhra_Pradesh,4,ONSWIND,H34,0.103978921568627
Andhra_Pradesh,4,ONSWIND,H31,0.034179098360656
Andhra_Pradesh,4,ONSWIND,H29,0.067209289617486
Andhra_Pradesh,4,ONSWIND,H35,0.0669925
Andhra_Pradesh,4,ONSWIND,H30,0.040092896174863
Andhra_Pradesh,4,ONSWIND,H33,0.235234426229508
Andhra_Pradesh,4,ONSWIND,H25,0.359911141304347
Andhra_Pradesh,4,ONSWIND,H27,0.321539817629179
Andhra_Pradesh,4,ONSWIND,H24,0.290901086956522
Andhra_Pradesh,4,ONSWIND,H22,0.296754891304348
Andhra_Pradesh,4,ONSWIND,H28,0.2529775
Andhra_Pradesh,4,ONSWIND,H23,0.295148550724638
Andhra_Pradesh,4,ONSWIND,H26,0.424087636363636
Andhra_Pradesh,4,ONSWIND,H11,0.203437288135593
Andhra_Pradesh,4,ONSWIND,H13,0.163843877551021
Andhra_Pradesh,4,ONSWIND,H10,0.046351694915254
Andhra_Pradesh,4,ONSWIND,H8,0.065059039548023
Andhra_Pradesh,4,ONSWIND,H14,0.1845175
Andhra_Pradesh,4,ONSWIND,H9,0.056837853107345
Andhra_Pradesh,4,ONSWIND,H12,0.554772881355932
Andhra_Pradesh,4,ONSWIND,H18,0.461405714285714
Andhra_Pradesh,4,ONSWIND,H20,0.301145922746781
Andhra_Pradesh,4,ONSWIND,H17,0.284575604395604
Andhra_Pradesh,4,ONSWIND,H15,0.211086153846154
Andhra_Pradesh,4,ONSWIND,H21,0.2382225
Andhra_Pradesh,4,ONSWIND,H16,0.273791575091575
Andhra_Pradesh,4,ONSWIND,H19,0.522547985347985
Andhra_Pradesh,4,ONSWIND,H4,0.092003225806452
Andhra_Pradesh,4,ONSWIND,H6,0.078057211538462
Andhra_Pradesh,4,ONSWIND,H3,0.056464516129032
Andhra_Pradesh,4,ONSWIND,H1,0.072048617511521
Andhra_Pradesh,4,ONSWIND,H7,0.2479625
Andhra_Pradesh,4,ONSWIND,H2,0.071615053763441
Andhra_Pradesh,4,ONSWIND,H5,0.286038172043011
Andhra_Pradesh,4,DISTPV,H32,0.532699590163934
Andhra_Pradesh,4,DISTPV,H34,0
Andhra_Pradesh,4,DISTPV,H31,0.267624180327869
Andhra_Pradesh,4,DISTPV,H29,0
Andhra_Pradesh,4,DISTPV,H35,0
Andhra_Pradesh,4,DISTPV,H30,0
Andhra_Pradesh,4,DISTPV,H33,0.235827868852459
Andhra_Pradesh,4,DISTPV,H25,0.475505163043478
Andhra_Pradesh,4,DISTPV,H27,0.009756838905775
Andhra_Pradesh,4,DISTPV,H24,0.229442119565217
Andhra_Pradesh,4,DISTPV,H22,0
Andhra_Pradesh,4,DISTPV,H28,0.0029825
Andhra_Pradesh,4,DISTPV,H23,0
Andhra_Pradesh,4,DISTPV,H26,0.263472727272727
Andhra_Pradesh,4,DISTPV,H11,0.640412288135593
Andhra_Pradesh,4,DISTPV,H13,0.006948979591837
Andhra_Pradesh,4,DISTPV,H10,0.253471610169492
Andhra_Pradesh,4,DISTPV,H8,0
Andhra_Pradesh,4,DISTPV,H14,0
Andhra_Pradesh,4,DISTPV,H9,0
Andhra_Pradesh,4,DISTPV,H12,0.385432203389831
Andhra_Pradesh,4,DISTPV,H18,0.539807692307692
Andhra_Pradesh,4,DISTPV,H20,0
Andhra_Pradesh,4,DISTPV,H17,0.209961538461539
Andhra_Pradesh,4,DISTPV,H15,0
Andhra_Pradesh,4,DISTPV,H21,0
Andhra_Pradesh,4,DISTPV,H16,0
Andhra_Pradesh,4,DISTPV,H19,0.179410256410256
Andhra_Pradesh,4,DISTPV,H4,0.561659677419354
Andhra_Pradesh,4,DISTPV,H6,2.06730769230769E-05
Andhra_Pradesh,4,DISTPV,H3,0.294066129032258
Andhra_Pradesh,4,DISTPV,H1,0
Andhra_Pradesh,4,DISTPV,H7,0
Andhra_Pradesh,4,DISTPV,H2,9.67741935483871E-05
Andhra_Pradesh,4,DISTPV,H5,0.285102150537634
Andhra_Pradesh,5,UPV,H32,0.55545
Andhra_Pradesh,5,UPV,H34,0
Andhra_Pradesh,5,UPV,H31,0.276798360655738
Andhra_Pradesh,5,UPV,H29,0
Andhra_Pradesh,5,UPV,H35,0
Andhra_Pradesh,5,UPV,H30,0
Andhra_Pradesh,5,UPV,H33,0.236822950819672
Andhra_Pradesh,5,UPV,H25,0.467402717391305
Andhra_Pradesh,5,UPV,H27,0.007787234042553
Andhra_Pradesh,5,UPV,H24,0.230798913043479
Andhra_Pradesh,5,UPV,H22,0
Andhra_Pradesh,5,UPV,H28,0.001905
Andhra_Pradesh,5,UPV,H23,0
Andhra_Pradesh,5,UPV,H26,0.237895272727273
Andhra_Pradesh,5,UPV,H11,0.626287711864407
Andhra_Pradesh,5,UPV,H13,0.003734693877551
Andhra_Pradesh,5,UPV,H10,0.255054237288136
Andhra_Pradesh,5,UPV,H8,0
Andhra_Pradesh,5,UPV,H14,0
Andhra_Pradesh,5,UPV,H9,0
Andhra_Pradesh,5,UPV,H12,0.360589265536723
Andhra_Pradesh,5,UPV,H18,0.515513186813186
Andhra_Pradesh,5,UPV,H20,0
Andhra_Pradesh,5,UPV,H17,0.208825274725275
Andhra_Pradesh,5,UPV,H15,0
Andhra_Pradesh,5,UPV,H21,0
Andhra_Pradesh,5,UPV,H16,0
Andhra_Pradesh,5,UPV,H19,0.167914285714286
Andhra_Pradesh,5,UPV,H4,0.568453225806452
Andhra_Pradesh,5,UPV,H6,0
Andhra_Pradesh,5,UPV,H3,0.302516129032258
Andhra_Pradesh,5,UPV,H1,0
Andhra_Pradesh,5,UPV,H7,0
Andhra_Pradesh,5,UPV,H2,0.000305913978495
Andhra_Pradesh,5,UPV,H5,0.270728494623656
Andhra_Pradesh,5,ONSWIND,H32,0.215534016393443
Andhra_Pradesh,5,ONSWIND,H34,0.154302941176471
Andhra_Pradesh,5,ONSWIND,H31,0.123568442622951
Andhra_Pradesh,5,ONSWIND,H29,0.112065300546448
Andhra_Pradesh,5,ONSWIND,H35,0.1201725
Andhra_Pradesh,5,ONSWIND,H30,0.165887431693989
Andhra_Pradesh,5,ONSWIND,H33,0.326475409836065
Andhra_Pradesh,5,ONSWIND,H25,0.308691304347826
Andhra_Pradesh,5,ONSWIND,H27,0.365517325227963
Andhra_Pradesh,5,ONSWIND,H24,0.203844836956522
Andhra_Pradesh,5,ONSWIND,H22,0.259892028985507
Andhra_Pradesh,5,ONSWIND,H28,0.33154
Andhra_Pradesh,5,ONSWIND,H23,0.251846376811594
Andhra_Pradesh,5,ONSWIND,H26,0.455406545454545
Andhra_Pradesh,5,ONSWIND,H11,0.359083050847458
Andhra_Pradesh,5,ONSWIND,H13,0.200394387755102
Andhra_Pradesh,5,ONSWIND,H10,0.072775847457627
Andhra_Pradesh,5,ONSWIND,H8,0.105718926553672
Andhra_Pradesh,5,ONSWIND,H14,0.2076575
Andhra_Pradesh,5,ONSWIND,H9,0.107974011299435
Andhra_Pradesh,5,ONSWIND,H12,0.534165536723164
Andhra_Pradesh,5,ONSWIND,H18,0.630356043956045
Andhra_Pradesh,5,ONSWIND,H20,0.438175965665236
Andhra_Pradesh,5,ONSWIND,H17,0.32291032967033
Andhra_Pradesh,5,ONSWIND,H15,0.329768571428571
Andhra_Pradesh,5,ONSWIND,H21,0.39363
Andhra_Pradesh,5,ONSWIND,H16,0.263849816849817
Andhra_Pradesh,5,ONSWIND,H19,0.646034798534798
Andhra_Pradesh,5,ONSWIND,H4,0.270141532258065
Andhra_Pradesh,5,ONSWIND,H6,0.148656730769231
Andhra_Pradesh,5,ONSWIND,H3,0.093372580645161
Andhra_Pradesh,5,ONSWIND,H1,0.099999539170507
Andhra_Pradesh,5,ONSWIND,H7,0.3481175
Andhra_Pradesh,5,ONSWIND,H2,0.159094623655914
Andhra_Pradesh,5,ONSWIND,H5,0.419931182795699
Andhra_Pradesh,6,UPV,H32,0.589460245901639
Andhra_Pradesh,6,UPV,H34,0.002177941176471
Andhra_Pradesh,6,UPV,H31,0.243584836065574
Andhra_Pradesh,6,UPV,H29,0
Andhra_Pradesh,6,UPV,H35,0.0012125
Andhra_Pradesh,6,UPV,H30,0
Andhra_Pradesh,6,UPV,H33,0.3281043715847
Andhra_Pradesh,6,UPV,H25,0.555015760869565
Andhra_Pradesh,6,UPV,H27,0.020150151975684
Andhra_Pradesh,6,UPV,H24,0.222780706521739
Andhra_Pradesh,6,UPV,H22,0
Andhra_Pradesh,6,UPV,H28,0.007345
Andhra_Pradesh,6,UPV,H23,0
Andhra_Pradesh,6,UPV,H26,0.348297090909091
Andhra_Pradesh,6,UPV,H11,0.620896186440678
Andhra_Pradesh,6,UPV,H13,0.026919387755102
Andhra_Pradesh,6,UPV,H10,0.212152966101695
Andhra_Pradesh,6,UPV,H8,0
Andhra_Pradesh,6,UPV,H14,0
Andhra_Pradesh,6,UPV,H9,0
Andhra_Pradesh,6,UPV,H12,0.428016949152542
Andhra_Pradesh,6,UPV,H18,0.557505934065934
Andhra_Pradesh,6,UPV,H20,0.000151502145923
Andhra_Pradesh,6,UPV,H17,0.185612747252747
Andhra_Pradesh,6,UPV,H15,0
Andhra_Pradesh,6,UPV,H21,0
Andhra_Pradesh,6,UPV,H16,0
Andhra_Pradesh,6,UPV,H19,0.223291208791209
Andhra_Pradesh,6,UPV,H4,0.596594354838709
Andhra_Pradesh,6,UPV,H6,0.006461057692308
Andhra_Pradesh,6,UPV,H3,0.276117204301075
Andhra_Pradesh,6,UPV,H1,0
Andhra_Pradesh,6,UPV,H7,0.001385
Andhra_Pradesh,6,UPV,H2,0
Andhra_Pradesh,6,UPV,H5,0.357947849462366
Andhra_Pradesh,6,ONSWIND,H32,0.074423360655738
Andhra_Pradesh,6,ONSWIND,H34,0.183821568627451
Andhra_Pradesh,6,ONSWIND,H31,0.041021721311475
Andhra_Pradesh,6,ONSWIND,H29,0.242290983606557
Andhra_Pradesh,6,ONSWIND,H35,0.21035
Andhra_Pradesh,6,ONSWIND,H30,0.081045901639344
Andhra_Pradesh,6,ONSWIND,H33,0.114635519125683
Andhra_Pradesh,6,ONSWIND,H25,0.508195108695652
Andhra_Pradesh,6,ONSWIND,H27,0.54740121580547
Andhra_Pradesh,6,ONSWIND,H24,0.532653260869565
Andhra_Pradesh,6,ONSWIND,H22,0.643831702898552
Andhra_Pradesh,6,ONSWIND,H28,0.568965
Andhra_Pradesh,6,ONSWIND,H23,0.558654347826086
Andhra_Pradesh,6,ONSWIND,H26,0.467683272727273
Andhra_Pradesh,6,ONSWIND,H11,0.075823728813559
Andhra_Pradesh,6,ONSWIND,H13,0.159097448979592
Andhra_Pradesh,6,ONSWIND,H10,0.120625
Andhra_Pradesh,6,ONSWIND,H8,0.425332485875706
Andhra_Pradesh,6,ONSWIND,H14,0.0770425
Andhra_Pradesh,6,ONSWIND,H9,0.286261016949152
Andhra_Pradesh,6,ONSWIND,H12,0.071325423728814
Andhra_Pradesh,6,ONSWIND,H18,0.261801538461539
Andhra_Pradesh,6,ONSWIND,H20,0.319472532188841
Andhra_Pradesh,6,ONSWIND,H17,0.421192087912088
Andhra_Pradesh,6,ONSWIND,H15,0.576108791208791
Andhra_Pradesh,6,ONSWIND,H21,0.30638
Andhra_Pradesh,6,ONSWIND,H16,0.534624908424908
Andhra_Pradesh,6,ONSWIND,H19,0.193619413919414
Andhra_Pradesh,6,ONSWIND,H4,0.062629435483871
Andhra_Pradesh,6,ONSWIND,H6,0.180784134615385
Andhra_Pradesh,6,ONSWIND,H3,0.040521505376344
Andhra_Pradesh,6,ONSWIND,H1,0.262258755760369
Andhra_Pradesh,6,ONSWIND,H7,0.111255
Andhra_Pradesh,6,ONSWIND,H2,0.104126344086021
Andhra_Pradesh,6,ONSWIND,H5,0.067675268817204
Andhra_Pradesh,7,UPV,H32,0.563274180327869
Andhra_Pradesh,7,UPV,H34,0.000832598039216
Andhra_Pradesh,7,UPV,H31,0.244575204918033
Andhra_Pradesh,7,UPV,H29,0
Andhra_Pradesh,7,UPV,H35,0.00035625
Andhra_Pradesh,7,UPV,H30,0
Andhra_Pradesh,7,UPV,H33,0.28717349726776
Andhra_Pradesh,7,UPV,H25,0.497481929347826
Andhra_Pradesh,7,UPV,H27,0.015578419452888
Andhra_Pradesh,7,UPV,H24,0.205689673913044
Andhra_Pradesh,7,UPV,H22,0
Andhra_Pradesh,7,UPV,H28,0.0071075
Andhra_Pradesh,7,UPV,H23,0
Andhra_Pradesh,7,UPV,H26,0.298019272727272
Andhra_Pradesh,7,UPV,H11,0.603569279661016
Andhra_Pradesh,7,UPV,H13,0.020297193877551
Andhra_Pradesh,7,UPV,H10,0.217812923728814
Andhra_Pradesh,7,UPV,H8,0
Andhra_Pradesh,7,UPV,H14,0
Andhra_Pradesh,7,UPV,H9,0
Andhra_Pradesh,7,UPV,H12,0.398253672316384
Andhra_Pradesh,7,UPV,H18,0.540753626373626
Andhra_Pradesh,7,UPV,H20,0
Andhra_Pradesh,7,UPV,H17,0.185985824175824
Andhra_Pradesh,7,UPV,H15,0
Andhra_Pradesh,7,UPV,H21,0
Andhra_Pradesh,7,UPV,H16,0
Andhra_Pradesh,7,UPV,H19,0.205881318681319
Andhra_Pradesh,7,UPV,H4,0.580687903225806
Andhra_Pradesh,7,UPV,H6,0.003091346153846
Andhra_Pradesh,7,UPV,H3,0.276836559139785
Andhra_Pradesh,7,UPV,H1,0
Andhra_Pradesh,7,UPV,H7,0.0003025
Andhra_Pradesh,7,UPV,H2,0
Andhra_Pradesh,7,UPV,H5,0.336717204301075
Andhra_Pradesh,7,ONSWIND,H32,0.136464754098361
Andhra_Pradesh,7,ONSWIND,H34,0.244810294117647
Andhra_Pradesh,7,ONSWIND,H31,0.10253606557377
Andhra_Pradesh,7,ONSWIND,H29,0.117922404371585
Andhra_Pradesh,7,ONSWIND,H35,0.204935
Andhra_Pradesh,7,ONSWIND,H30,0.110268579234973
Andhra_Pradesh,7,ONSWIND,H33,0.181881420765027
Andhra_Pradesh,7,ONSWIND,H25,0.547797418478261
Andhra_Pradesh,7,ONSWIND,H27,0.479587537993921
Andhra_Pradesh,7,ONSWIND,H24,0.605812364130434
Andhra_Pradesh,7,ONSWIND,H22,0.567779710144928
Andhra_Pradesh,7,ONSWIND,H28,0.45784875
Andhra_Pradesh,7,ONSWIND,H23,0.627685507246377
Andhra_Pradesh,7,ONSWIND,H26,0.480050363636364
Andhra_Pradesh,7,ONSWIND,H11,0.063208474576271
Andhra_Pradesh,7,ONSWIND,H13,0.340141581632653
Andhra_Pradesh,7,ONSWIND,H10,0.093793855932203
Andhra_Pradesh,7,ONSWIND,H8,0.185150706214689
Andhra_Pradesh,7,ONSWIND,H14,0.3631125
Andhra_Pradesh,7,ONSWIND,H9,0.13459604519774
Andhra_Pradesh,7,ONSWIND,H12,0.166038700564972
Andhra_Pradesh,7,ONSWIND,H18,0.295277912087912
Andhra_Pradesh,7,ONSWIND,H20,0.467725321888412
Andhra_Pradesh,7,ONSWIND,H17,0.476951538461538
Andhra_Pradesh,7,ONSWIND,H15,0.450214505494505
Andhra_Pradesh,7,ONSWIND,H21,0.40837125
Andhra_Pradesh,7,ONSWIND,H16,0.479470879120879
Andhra_Pradesh,7,ONSWIND,H19,0.326958424908425
Andhra_Pradesh,7,ONSWIND,H4,0.069257459677419
Andhra_Pradesh,7,ONSWIND,H6,0.219311538461538
Andhra_Pradesh,7,ONSWIND,H3,0.053906451612903
Andhra_Pradesh,7,ONSWIND,H1,0.062864170506912
Andhra_Pradesh,7,ONSWIND,H7,0.19963375
Andhra_Pradesh,7,ONSWIND,H2,0.070276612903226
Andhra_Pradesh,7,ONSWIND,H5,0.134782258064516
Andhra_Pradesh,8,UPV,H32,0.554060245901639
Andhra_Pradesh,8,UPV,H34,0.00044362745098
Andhra_Pradesh,8,UPV,H31,0.241118852459016
Andhra_Pradesh,8,UPV,H29,0
Andhra_Pradesh,8,UPV,H35,6.25E-05
Andhra_Pradesh,8,UPV,H30,0
Andhra_Pradesh,8,UPV,H33,0.267956557377049
Andhra_Pradesh,8,UPV,H25,0.497822690217391
Andhra_Pradesh,8,UPV,H27,0.013842401215806
Andhra_Pradesh,8,UPV,H24,0.212365760869565
Andhra_Pradesh,8,UPV,H22,0
Andhra_Pradesh,8,UPV,H28,0.00549625
Andhra_Pradesh,8,UPV,H23,0
Andhra_Pradesh,8,UPV,H26,0.288787090909091
Andhra_Pradesh,8,UPV,H11,0.602004872881356
Andhra_Pradesh,8,UPV,H13,0.015295663265306
Andhra_Pradesh,8,UPV,H10,0.221077542372881
Andhra_Pradesh,8,UPV,H8,0
Andhra_Pradesh,8,UPV,H14,0
Andhra_Pradesh,8,UPV,H9,0
Andhra_Pradesh,8,UPV,H12,0.387213276836158
Andhra_Pradesh,8,UPV,H18,0.541161098901098
Andhra_Pradesh,8,UPV,H20,0
Andhra_Pradesh,8,UPV,H17,0.195743956043956
Andhra_Pradesh,8,UPV,H15,0
Andhra_Pradesh,8,UPV,H21,0
Andhra_Pradesh,8,UPV,H16,0
Andhra_Pradesh,8,UPV,H19,0.208154945054945
Andhra_Pradesh,8,UPV,H4,0.560252822580645
Andhra_Pradesh,8,UPV,H6,0.001464663461538
Andhra_Pradesh,8,UPV,H3,0.272079569892473
Andhra_Pradesh,8,UPV,H1,0
Andhra_Pradesh,8,UPV,H7,0
Andhra_Pradesh,8,UPV,H2,0
Andhra_Pradesh,8,UPV,H5,0.307494086021505
Andhra_Pradesh,8,ONSWIND,H32,0.100981967213115
Andhra_Pradesh,8,ONSWIND,H34,0.271511274509804
Andhra_Pradesh,8,ONSWIND,H31,0.081096721311475
Andhra_Pradesh,8,ONSWIND,H29,0.140720491803279
Andhra_Pradesh,8,ONSWIND,H35,0.2256575
Andhra_Pradesh,8,ONSWIND,H30,0.142080327868852
Andhra_Pradesh,8,ONSWIND,H33,0.196032786885246
Andhra_Pradesh,8,ONSWIND,H25,0.392052717391304
Andhra_Pradesh,8,ONSWIND,H27,0.362983890577507
Andhra_Pradesh,8,ONSWIND,H24,0.385278532608696
Andhra_Pradesh,8,ONSWIND,H22,0.350517028985507
Andhra_Pradesh,8,ONSWIND,H28,0.33648
Andhra_Pradesh,8,ONSWIND,H23,0.37275
Andhra_Pradesh,8,ONSWIND,H26,0.3014
Andhra_Pradesh,8,ONSWIND,H11,0.072051271186441
Andhra_Pradesh,8,ONSWIND,H13,0.336477040816327
Andhra_Pradesh,8,ONSWIND,H10,0.027857203389831
Andhra_Pradesh,8,ONSWIND,H8,0.181860451977401
Andhra_Pradesh,8,ONSWIND,H14,0.3655975
Andhra_Pradesh,8,ONSWIND,H9,0.063156497175141
Andhra_Pradesh,8,ONSWIND,H12,0.282901129943503
Andhra_Pradesh,8,ONSWIND,H18,0.28349978021978
Andhra_Pradesh,8,ONSWIND,H20,0.463939055793991
Andhra_Pradesh,8,ONSWIND,H17,0.242951428571428
Andhra_Pradesh,8,ONSWIND,H15,0.34439076923077
Andhra_Pradesh,8,ONSWIND,H21,0.316195
Andhra_Pradesh,8,ONSWIND,H16,0.290640293040293
Andhra_Pradesh,8,ONSWIND,H19,0.490593040293041
Andhra_Pradesh,8,ONSWIND,H4,0.0723875
Andhra_Pradesh,8,ONSWIND,H6,0.264806730769231
Andhra_Pradesh,8,ONSWIND,H3,0.082291397849462
Andhra_Pradesh,8,ONSWIND,H1,0.166537557603687
Andhra_Pradesh,8,ONSWIND,H7,0.2947575
Andhra_Pradesh,8,ONSWIND,H2,0.190290322580645
Andhra_Pradesh,8,ONSWIND,H5,0.140110215053764
Andhra_Pradesh,8,DISTPV,H32,0.546289344262295
Andhra_Pradesh,8,DISTPV,H34,0.000187745098039
Andhra_Pradesh,8,DISTPV,H31,0.240273770491803
Andhra_Pradesh,8,DISTPV,H29,0
Andhra_Pradesh,8,DISTPV,H35,4E-05
Andhra_Pradesh,8,DISTPV,H30,0
Andhra_Pradesh,8,DISTPV,H33,0.251073770491803
Andhra_Pradesh,8,DISTPV,H25,0.48356277173913
Andhra_Pradesh,8,DISTPV,H27,0.013643768996961
Andhra_Pradesh,8,DISTPV,H24,0.209383695652174
Andhra_Pradesh,8,DISTPV,H22,0
Andhra_Pradesh,8,DISTPV,H28,0.004995
Andhra_Pradesh,8,DISTPV,H23,0
Andhra_Pradesh,8,DISTPV,H26,0.286662909090909
Andhra_Pradesh,8,DISTPV,H11,0.588278813559322
Andhra_Pradesh,8,DISTPV,H13,0.014990816326531
Andhra_Pradesh,8,DISTPV,H10,0.217776271186441
Andhra_Pradesh,8,DISTPV,H8,0
Andhra_Pradesh,8,DISTPV,H14,0
Andhra_Pradesh,8,DISTPV,H9,0
Andhra_Pradesh,8,DISTPV,H12,0.36296384180791
Andhra_Pradesh,8,DISTPV,H18,0.537505494505495
Andhra_Pradesh,8,DISTPV,H20,0
Andhra_Pradesh,8,DISTPV,H17,0.192783956043956
Andhra_Pradesh,8,DISTPV,H15,0
Andhra_Pradesh,8,DISTPV,H21,0
Andhra_Pradesh,8,DISTPV,H16,0
Andhra_Pradesh,8,DISTPV,H19,0.205787545787546
Andhra_Pradesh,8,DISTPV,H4,0.559701209677419
Andhra_Pradesh,8,DISTPV,H6,0.001139903846154
Andhra_Pradesh,8,DISTPV,H3,0.273056989247312
Andhra_Pradesh,8,DISTPV,H1,0
Andhra_Pradesh,8,DISTPV,H7,0
Andhra_Pradesh,8,DISTPV,H2,0
Andhra_Pradesh,8,DISTPV,H5,0.301121505376344
Andhra_Pradesh,9,UPV,H32,0.542954098360655
Andhra_Pradesh,9,UPV,H34,5.34313725490196E-05
Andhra_Pradesh,9,UPV,H31,0.254671721311476
Andhra_Pradesh,9,UPV,H29,0
Andhra_Pradesh,9,UPV,H35,0
Andhra_Pradesh,9,UPV,H30,0
Andhra_Pradesh,9,UPV,H33,0.249798360655738
Andhra_Pradesh,9,UPV,H25,0.48712527173913
Andhra_Pradesh,9,UPV,H27,0.011849848024316
Andhra_Pradesh,9,UPV,H24,0.221119836956522
