allt,i,cost_cap,cost_fom,cost_vom,heat_rate
2020,BATTERY_6,144242856.0,3606071.0,0.0,0.0
2021,BATTERY_6,122480153.0,3062004.0,0.0,0.0
2022,BATTERY_6,112720958.0,2818024.0,0.0,0.0
2023,BATTERY_6,102961764.0,2574044.0,0.0,0.0
2024,BATTERY_6,93202569.0,2330064.0,0.0,0.0
2025,BATTERY_6,83443374.0,2086084.0,0.0,0.0
2026,BATTERY_6,78044097.0,1951102.0,0.0,0.0
2027,BATTERY_6,72644820.0,1816120.0,0.0,0.0
2028,BATTERY_6,67245543.0,1681139.0,0.0,0.0
2029,BATTERY_6,61846266.0,1546157.0,0.0,0.0
2030,BATTERY_6,56446988.0,1411175.0,0.0,0.0
2031,BATTERY_6,55741401.0,1393535.0,0.0,0.0
2032,BATTERY_6,55035814.0,1375895.0,0.0,0.0
2033,BATTERY_6,54330226.0,1358256.0,0.0,0.0
2034,BATTERY_6,53624639.0,1340616.0,0.0,0.0
2035,BATTERY_6,52919052.0,1322976.0,0.0,0.0
2036,BATTERY_6,52213464.0,1305337.0,0.0,0.0
2037,BATTERY_6,51507877.0,1287697.0,0.0,0.0
2038,BATTERY_6,50802290.0,1270057.0,0.0,0.0
2039,BATTERY_6,50096702.0,1252418.0,0.0,0.0
2040,BATTERY_6,49391115.0,1234778.0,0.0,0.0
2041,BATTERY_6,48685528.0,1217138.0,0.0,0.0
2042,BATTERY_6,47979940.0,1199499.0,0.0,0.0
2043,BATTERY_6,47274353.0,1181859.0,0.0,0.0
2044,BATTERY_6,46568765.0,1164219.0,0.0,0.0
2045,BATTERY_6,45863178.0,1146579.0,0.0,0.0
2046,BATTERY_6,45157591.0,1128940.0,0.0,0.0
2047,BATTERY_6,44452003.0,1111300.0,0.0,0.0
2048,BATTERY_6,43746416.0,1093660.0,0.0,0.0
2049,BATTERY_6,43040829.0,1076021.0,0.0,0.0
2050,BATTERY_6,42335241.0,1058381.0,0.0,0.0
2017,BATTERY_8,187461235.0,4686531.0,0.0,0.0
2018,BATTERY_8,187461235.0,4686531.0,0.0,0.0
2019,BATTERY_8,187461235.0,4686531.0,0.0,0.0
2020,BATTERY_8,187461235.0,4686531.0,0.0,0.0
2021,BATTERY_8,158662068.0,3966552.0,0.0,0.0
2022,BATTERY_8,146019906.0,3650498.0,0.0,0.0
2023,BATTERY_8,133377743.0,3334444.0,0.0,0.0
2024,BATTERY_8,120735580.0,3018390.0,0.0,0.0
2025,BATTERY_8,108093418.0,2702335.0,0.0,0.0
2026,BATTERY_8,101099138.0,2527478.0,0.0,0.0
2027,BATTERY_8,94104858.0,2352621.0,0.0,0.0
2028,BATTERY_8,87110578.0,2177764.0,0.0,0.0
2029,BATTERY_8,80116298.0,2002907.0,0.0,0.0
2030,BATTERY_8,73122018.0,1828050.0,0.0,0.0
2031,BATTERY_8,72207993.0,1805200.0,0.0,0.0
2032,BATTERY_8,71293967.0,1782349.0,0.0,0.0
2033,BATTERY_8,70379942.0,1759499.0,0.0,0.0
2034,BATTERY_8,69465917.0,1736648.0,0.0,0.0
2035,BATTERY_8,68551892.0,1713797.0,0.0,0.0
2036,BATTERY_8,67637867.0,1690947.0,0.0,0.0
2037,BATTERY_8,66723841.0,1668096.0,0.0,0.0
2038,BATTERY_8,65809816.0,1645245.0,0.0,0.0
2039,BATTERY_8,64895791.0,1622395.0,0.0,0.0
2040,BATTERY_8,63981766.0,1599544.0,0.0,0.0
2041,BATTERY_8,63067740.0,1576694.0,0.0,0.0
2042,BATTERY_8,62153715.0,1553843.0,0.0,0.0
2043,BATTERY_8,61239690.0,1530992.0,0.0,0.0
2044,BATTERY_8,60325665.0,1508142.0,0.0,0.0
2045,BATTERY_8,59411640.0,1485291.0,0.0,0.0
2046,BATTERY_8,58497614.0,1462440.0,0.0,0.0
2047,BATTERY_8,57583589.0,1439590.0,0.0,0.0
2048,BATTERY_8,56669564.0,1416739.0,0.0,0.0
2049,BATTERY_8,55755539.0,1393888.0,0.0,0.0
2050,BATTERY_8,54841513.0,1371038.0,0.0,0.0
2017,BATTERY_10,230679614.0,5766990.0,0.0,0.0
2018,BATTERY_10,230679614.0,5766990.0,0.0,0.0
2019,BATTERY_10,230679614.0,5766990.0,0.0,0.0
2020,BATTERY_10,230679614.0,5766990.0,0.0,0.0
2021,BATTERY_10,194843984.0,4871100.0,0.0,0.0
2022,BATTERY_10,179318853.0,4482971.0,0.0,0.0
2023,BATTERY_10,163793723.0,4094843.0,0.0,0.0
2024,BATTERY_10,148268592.0,3706715.0,0.0,0.0
2025,BATTERY_10,132743461.0,3318587.0,0.0,0.0
2026,BATTERY_10,124154178.0,3103854.0,0.0,0.0
2027,BATTERY_10,115564896.0,2889122.0,0.0,0.0
2028,BATTERY_10,106975613.0,2674390.0,0.0,0.0
2029,BATTERY_10,98386330.0,2459658.0,0.0,0.0
2030,BATTERY_10,89797047.0,2244926.0,0.0,0.0
2031,BATTERY_10,88674584.0,2216865.0,0.0,0.0
2032,BATTERY_10,87552121.0,2188803.0,0.0,0.0
2033,BATTERY_10,86429658.0,2160741.0,0.0,0.0
2034,BATTERY_10,85307195.0,2132680.0,0.0,0.0
2035,BATTERY_10,84184732.0,2104618.0,0.0,0.0
2036,BATTERY_10,83062269.0,2076557.0,0.0,0.0
2037,BATTERY_10,81939806.0,2048495.0,0.0,0.0
2038,BATTERY_10,80817343.0,2020434.0,0.0,0.0
2039,BATTERY_10,79694879.0,1992372.0,0.0,0.0
2040,BATTERY_10,78572416.0,1964310.0,0.0,0.0
2041,BATTERY_10,77449953.0,1936249.0,0.0,0.0
2042,BATTERY_10,76327490.0,1908187.0,0.0,0.0
2043,BATTERY_10,75205027.0,1880126.0,0.0,0.0
2044,BATTERY_10,74082564.0,1852064.0,0.0,0.0
2045,BATTERY_10,72960101.0,1824003.0,0.0,0.0
2046,BATTERY_10,71837638.0,1795941.0,0.0,0.0
2047,BATTERY_10,70715175.0,1767879.0,0.0,0.0
2048,BATTERY_10,69592712.0,1739818.0,0.0,0.0
2049,BATTERY_10,68470249.0,1711756.0,0.0,0.0
2050,BATTERY_10,67347785.0,1683695.0,0.0,0.0
2017,HYDRO-PUMPED,38500000.0,1925000.0,0.0,0.0
2018,HYDRO-PUMPED,38500000.0,1925000.0,0.0,0.0
2019,HYDRO-PUMPED,38500000.0,1925000.0,0.0,0.0
2020,HYDRO-PUMPED,38500000.0,1925000.0,0.0,0.0
2021,HYDRO-PUMPED,38500000.0,1925000.0,0.0,0.0
2022,HYDRO-PUMPED,38500000.0,1925000.0,0.0,0.0
2023,HYDRO-PUMPED,38500000.0,1925000.0,0.0,0.0
2024,HYDRO-PUMPED,38500000.0,1925000.0,0.0,0.0
2025,HYDRO-PUMPED,38500000.0,1925000.0,0.0,0.0
2026,HYDRO-PUMPED,38500000.0,1925000.0,0.0,0.0
2027,HYDRO-PUMPED,38500000.0,1925000.0,0.0,0.0
2028,HYDRO-PUMPED,38500000.0,1925000.0,0.0,0.0
2029,HYDRO-PUMPED,38500000.0,1925000.0,0.0,0.0
2030,HYDRO-PUMPED,38500000.0,1925000.0,0.0,0.0
2031,HYDRO-PUMPED,38500000.0,1925000.0,0.0,0.0
2032,HYDRO-PUMPED,38500000.0,1925000.0,0.0,0.0
2033,HYDRO-PUMPED,38500000.0,1925000.0,0.0,0.0
2034,HYDRO-PUMPED,38500000.0,1925000.0,0.0,0.0
2035,HYDRO-PUMPED,38500000.0,1925000.0,0.0,0.0
2036,HYDRO-PUMPED,38500000.0,1925000.0,0.0,0.0
2037,HYDRO-PUMPED,38500000.0,1925000.0,0.0,0.0
2038,HYDRO-PUMPED,38500000.0,1925000.0,0.0,0.0
2039,HYDRO-PUMPED,38500000.0,1925000.0,0.0,0.0
2040,HYDRO-PUMPED,38500000.0,1925000.0,0.0,0.0
2041,HYDRO-PUMPED,38500000.0,1925000.0,0.0,0.0
2042,HYDRO-PUMPED,38500000.0,1925000.0,0.0,0.0
2043,HYDRO-PUMPED,38500000.0,1925000.0,0.0,0.0
2044,HYDRO-PUMPED,38500000.0,1925000.0,0.0,0.0
2045,HYDRO-PUMPED,38500000.0,1925000.0,0.0,0.0
2046,HYDRO-PUMPED,38500000.0,1925000.0,0.0,0.0
2047,HYDRO-PUMPED,38500000.0,1925000.0,0.0,0.0
2048,HYDRO-PUMPED,38500000.0,1925000.0,0.0,0.0
2049,HYDRO-PUMPED,38500000.0,1925000.0,0.0,0.0
2050,HYDRO-PUMPED,38500000.0,1925000.0,0.0,0.0
2017,HYDRO-STORAGE,82600000.0,2065000.0,0.0,0.0
2018,HYDRO-STORAGE,82600000.0,2065000.0,0.0,0.0
2019,HYDRO-STORAGE,82600000.0,2065000.0,0.0,0.0
2020,HYDRO-STORAGE,82600000.0,2065000.0,0.0,0.0
2021,HYDRO-STORAGE,82600000.0,2065000.0,0.0,0.0
2022,HYDRO-STORAGE,82600000.0,2065000.0,0.0,0.0
2023,HYDRO-STORAGE,82600000.0,2065000.0,0.0,0.0
2024,HYDRO-STORAGE,82600000.0,2065000.0,0.0,0.0
2025,HYDRO-STORAGE,82600000.0,2065000.0,0.0,0.0
2026,HYDRO-STORAGE,82600000.0,2065000.0,0.0,0.0
2027,HYDRO-STORAGE,82600000.0,2065000.0,0.0,0.0
2028,HYDRO-STORAGE,82600000.0,2065000.0,0.0,0.0
2029,HYDRO-STORAGE,82600000.0,2065000.0,0.0,0.0
2030,HYDRO-STORAGE,82600000.0,2065000.0,0.0,0.0
2031,HYDRO-STORAGE,82600000.0,2065000.0,0.0,0.0
2032,HYDRO-STORAGE,82600000.0,2065000.0,0.0,0.0
2033,HYDRO-STORAGE,82600000.0,2065000.0,0.0,0.0
2034,HYDRO-STORAGE,82600000.0,2065000.0,0.0,0.0
2035,HYDRO-STORAGE,82600000.0,2065000.0,0.0,0.0
2036,HYDRO-STORAGE,82600000.0,2065000.0,0.0,0.0
2037,HYDRO-STORAGE,82600000.0,2065000.0,0.0,0.0
2038,HYDRO-STORAGE,82600000.0,2065000.0,0.0,0.0
2039,HYDRO-STORAGE,82600000.0,2065000.0,0.0,0.0
2040,HYDRO-STORAGE,82600000.0,2065000.0,0.0,0.0
2041,HYDRO-STORAGE,82600000.0,2065000.0,0.0,0.0
2042,HYDRO-STORAGE,82600000.0,2065000.0,0.0,0.0
2043,HYDRO-STORAGE,82600000.0,2065000.0,0.0,0.0
2044,HYDRO-STORAGE,82600000.0,2065000.0,0.0,0.0
2045,HYDRO-STORAGE,82600000.0,2065000.0,0.0,0.0
2046,HYDRO-STORAGE,82600000.0,2065000.0,0.0,0.0
2047,HYDRO-STORAGE,82600000.0,2065000.0,0.0,0.0
2048,HYDRO-STORAGE,82600000.0,2065000.0,0.0,0.0
2049,HYDRO-STORAGE,82600000.0,2065000.0,0.0,0.0
2050,HYDRO-STORAGE,82600000.0,2065000.0,0.0,0.0
2017,HYDRO-PONDAGE,80000000.0,2000000.0,0.0,0.0
2018,HYDRO-PONDAGE,80000000.0,2000000.0,0.0,0.0
2019,HYDRO-PONDAGE,80000000.0,2000000.0,0.0,0.0
2020,HYDRO-PONDAGE,80000000.0,2000000.0,0.0,0.0
2021,HYDRO-PONDAGE,80000000.0,2000000.0,0.0,0.0
2022,HYDRO-PONDAGE,80000000.0,2000000.0,0.0,0.0
2023,HYDRO-PONDAGE,80000000.0,2000000.0,0.0,0.0
2024,HYDRO-PONDAGE,80000000.0,2000000.0,0.0,0.0
2025,HYDRO-PONDAGE,80000000.0,2000000.0,0.0,0.0
2026,HYDRO-PONDAGE,80000000.0,2000000.0,0.0,0.0
2027,HYDRO-PONDAGE,80000000.0,2000000.0,0.0,0.0
2028,HYDRO-PONDAGE,80000000.0,2000000.0,0.0,0.0
2029,HYDRO-PONDAGE,80000000.0,2000000.0,0.0,0.0
2030,HYDRO-PONDAGE,80000000.0,2000000.0,0.0,0.0
2031,HYDRO-PONDAGE,80000000.0,2000000.0,0.0,0.0
2032,HYDRO-PONDAGE,80000000.0,2000000.0,0.0,0.0
2033,HYDRO-PONDAGE,80000000.0,2000000.0,0.0,0.0
2034,HYDRO-PONDAGE,80000000.0,2000000.0,0.0,0.0
2035,HYDRO-PONDAGE,80000000.0,2000000.0,0.0,0.0
2036,HYDRO-PONDAGE,80000000.0,2000000.0,0.0,0.0
2037,HYDRO-PONDAGE,80000000.0,2000000.0,0.0,0.0
2038,HYDRO-PONDAGE,80000000.0,2000000.0,0.0,0.0
2039,HYDRO-PONDAGE,80000000.0,2000000.0,0.0,0.0
2040,HYDRO-PONDAGE,80000000.0,2000000.0,0.0,0.0
2041,HYDRO-PONDAGE,80000000.0,2000000.0,0.0,0.0
2042,HYDRO-PONDAGE,80000000.0,2000000.0,0.0,0.0
2043,HYDRO-PONDAGE,80000000.0,2000000.0,0.0,0.0
2044,HYDRO-PONDAGE,80000000.0,2000000.0,0.0,0.0
2045,HYDRO-PONDAGE,80000000.0,2000000.0,0.0,0.0
2046,HYDRO-PONDAGE,80000000.0,2000000.0,0.0,0.0
2047,HYDRO-PONDAGE,80000000.0,2000000.0,0.0,0.0
2048,HYDRO-PONDAGE,80000000.0,2000000.0,0.0,0.0
2049,HYDRO-PONDAGE,80000000.0,2000000.0,0.0,0.0
2050,HYDRO-PONDAGE,80000000.0,2000000.0,0.0,0.0
2017,HYDRO-ROR,107000000.0,2675000.0,0.0,0.0
2018,HYDRO-ROR,107000000.0,2675000.0,0.0,0.0
2019,HYDRO-ROR,107000000.0,2675000.0,0.0,0.0
2020,HYDRO-ROR,107000000.0,2675000.0,0.0,0.0
2021,HYDRO-ROR,107000000.0,2675000.0,0.0,0.0
2022,HYDRO-ROR,107000000.0,2675000.0,0.0,0.0
2023,HYDRO-ROR,107000000.0,2675000.0,0.0,0.0
2024,HYDRO-ROR,107000000.0,2675000.0,0.0,0.0
2025,HYDRO-ROR,107000000.0,2675000.0,0.0,0.0
2026,HYDRO-ROR,107000000.0,2675000.0,0.0,0.0
2027,HYDRO-ROR,107000000.0,2675000.0,0.0,0.0
2028,HYDRO-ROR,107000000.0,2675000.0,0.0,0.0
2029,HYDRO-ROR,107000000.0,2675000.0,0.0,0.0
2030,HYDRO-ROR,107000000.0,2675000.0,0.0,0.0
2031,HYDRO-ROR,107000000.0,2675000.0,0.0,0.0
2032,HYDRO-ROR,107000000.0,2675000.0,0.0,0.0
2033,HYDRO-ROR,107000000.0,2675000.0,0.0,0.0
2034,HYDRO-ROR,107000000.0,2675000.0,0.0,0.0
2035,HYDRO-ROR,107000000.0,2675000.0,0.0,0.0
2036,HYDRO-ROR,107000000.0,2675000.0,0.0,0.0
2037,HYDRO-ROR,107000000.0,2675000.0,0.0,0.0
2038,HYDRO-ROR,107000000.0,2675000.0,0.0,0.0
2039,HYDRO-ROR,107000000.0,2675000.0,0.0,0.0
2040,HYDRO-ROR,107000000.0,2675000.0,0.0,0.0
2041,HYDRO-ROR,107000000.0,2675000.0,0.0,0.0
2042,HYDRO-ROR,107000000.0,2675000.0,0.0,0.0
2043,HYDRO-ROR,107000000.0,2675000.0,0.0,0.0
2044,HYDRO-ROR,107000000.0,2675000.0,0.0,0.0
2045,HYDRO-ROR,107000000.0,2675000.0,0.0,0.0
2046,HYDRO-ROR,107000000.0,2675000.0,0.0,0.0
2047,HYDRO-ROR,107000000.0,2675000.0,0.0,0.0
2048,HYDRO-ROR,107000000.0,2675000.0,0.0,0.0
2049,HYDRO-ROR,107000000.0,2675000.0,0.0,0.0
2050,HYDRO-ROR,107000000.0,2675000.0,0.0,0.0
2017,COGENERATION-BAGASSE ,50000000.0,1000000.0,339.0,13.5
2018,COGENERATION-BAGASSE ,50000000.0,1000000.0,339.0,13.5
2019,COGENERATION-BAGASSE ,50000000.0,1000000.0,339.0,13.5
2020,COGENERATION-BAGASSE ,50000000.0,1000000.0,339.0,13.5
2021,COGENERATION-BAGASSE ,50000000.0,1000000.0,339.0,13.5
2022,COGENERATION-BAGASSE ,50000000.0,1000000.0,339.0,13.5
2023,COGENERATION-BAGASSE ,50000000.0,1000000.0,339.0,13.5
2024,COGENERATION-BAGASSE ,50000000.0,1000000.0,339.0,13.5
2025,COGENERATION-BAGASSE ,50000000.0,1000000.0,339.0,13.5
2026,COGENERATION-BAGASSE ,50000000.0,1000000.0,339.0,13.5
2027,COGENERATION-BAGASSE ,50000000.0,1000000.0,339.0,13.5
2028,COGENERATION-BAGASSE ,50000000.0,1000000.0,339.0,13.5
2029,COGENERATION-BAGASSE ,50000000.0,1000000.0,339.0,13.5
2030,COGENERATION-BAGASSE ,50000000.0,1000000.0,339.0,13.5
2031,COGENERATION-BAGASSE ,50000000.0,1000000.0,339.0,13.5
2032,COGENERATION-BAGASSE ,50000000.0,1000000.0,339.0,13.5
2033,COGENERATION-BAGASSE ,50000000.0,1000000.0,339.0,13.5
2034,COGENERATION-BAGASSE ,50000000.0,1000000.0,339.0,13.5
2035,COGENERATION-BAGASSE ,50000000.0,1000000.0,339.0,13.5
2036,COGENERATION-BAGASSE ,50000000.0,1000000.0,339.0,13.5
2037,COGENERATION-BAGASSE ,50000000.0,1000000.0,339.0,13.5
2038,COGENERATION-BAGASSE ,49620000.0,992400.0,339.0,13.5
2039,COGENERATION-BAGASSE ,49620000.0,992400.0,339.0,13.5
2040,COGENERATION-BAGASSE ,49620000.0,992400.0,339.0,13.5
2041,COGENERATION-BAGASSE ,49620000.0,992400.0,339.0,13.5
2042,COGENERATION-BAGASSE ,49620000.0,992400.0,339.0,13.5
2043,COGENERATION-BAGASSE ,49620000.0,992400.0,339.0,13.5
2044,COGENERATION-BAGASSE ,49620000.0,992400.0,339.0,13.5
2045,COGENERATION-BAGASSE ,48300000.0,966000.0,339.0,13.5
2046,COGENERATION-BAGASSE ,48300000.0,966000.0,339.0,13.5
2047,COGENERATION-BAGASSE ,48300000.0,966000.0,339.0,13.5
2048,COGENERATION-BAGASSE ,48300000.0,966000.0,339.0,13.5
2049,COGENERATION-BAGASSE ,48300000.0,966000.0,339.0,13.5
